Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Senior Data Analyst,PVH,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Education : Bachelor s degree in Data & Analytics, Engineering, Science or similar quan...",30+ Days Ago,Supply chain,Microstrategy,Logistic regression,Data analysis,Manager Quality Assurance,HTTP,Data mining,Forecasting
Senior Data Analyst,GoTo Group,Not disclosed,Bengaluru,Automate data extraction by creating denormalized tables or data mart based on business...,30+ Days Ago,Due diligence,Financial inclusion,Machine learning,Financial services,Analytics,Recruitment,Logistics,SQL
Senior Data Analyst,Xpheno,Not disclosed,Bengaluru,Bachelors degree in computer science or equivalent field . 6+ years relevant experienc...,30+ Days Ago,Excel,Data management,Coding,Data quality,Macros,Analytics,SQL,Salesforce
"Senior Data Analyst, Insights and Analytics",Zeta Global,Not disclosed,Bengaluru,"Bachelors degree in Business, Finance, Economics, Statistics, Marketing or equivalent e...",30+ Days Ago,Digital media,Marketing programs,Automation,SAS,Diagnostics,Data Analyst,Macros,Marketing strategy
Senior Data Analyst,Surveymonkey,Not disclosed,Bengaluru,". Proficient in accessing cloud data warehouses (Snowflake, Redshift, Airflow, or equiv...",30+ Days Ago,Data analysis,Automation,Product engineering,Analytical,Senior Data Analyst,Business intelligence,SQL scripting,Operations
Sr. Data Analyst,Bobble App,Not disclosed,"Gurgaon, Bengaluru",Bachelors in Computer Science andor Mathematics from Tier 1 instituteRequired Education...,30+ Days Ago,Computer science,Data analysis,Interpersonal skills,spark,Analytical,MySQL,Data Analyst,big data
Senior Data Analyst,Robosoft Technologies,Not disclosed,"Mumbai, Udupi, Bengaluru",Excellent skills on PL / SQL and good exposure to data transformation language like pyt...,30+ Days Ago,Computer science,Business analysis,Information security,Analytical,Process improvement,PLSQL,Data quality,JIRA
Senior Marketing Data Analyst,Wego,Not disclosed,Bengaluru,Proven experience (5+ years) in Digital Marketing Analytics or similar areas . Over 3 y...,30+ Days Ago,Data analysis,Marketing analytics,Analytical,Machine learning,data integrity,Data Analyst,data visualization,Digital marketing
Clinical Data Analyst,NAVITAS LIFE SCIENCES,Not disclosed,"Chennai, Bengaluru","Job Description We are currently seeking a Clinical Data Analyst, in the role you wi...",15 Days Ago,SAS Macros,SAP,clinical development,Clinical research,Clinical Data Analyst,Life sciences,Management,Data
Reporting and Data Analyst,S&P Global Market Intelligence,Not disclosed,Bengaluru,Basic Required Qualifications: . Additional Preferred Qualifications: . Experience wit...,29 Days Ago,Alteryx,Dremio,Power BI,Cloudability,Data governance,Quality Assurance,SQL,Python
Software Engineer-BI Data Analyst/Specialist,Photon,Not disclosed,Bengaluru,Photon Infotech P Ltd is looking for Software Engineer-BI Data Analyst/Specialist to jo...,30+ Days Ago,c#,rest,python,maven,hibernate,sql server,javascript,microservices
Deputy Manager Market Data Analysis - Semiconductor Procurement,Daimler India Commercial Vehicles Ltd,Not disclosed,Bengaluru,". Bachelors degree in Supply Chain Management, Engineering, Business Administration, or...",30+ Days Ago,Procurement,Supply chain,Semiconductor,Data analysis,Supply chain management,Simulation,Analytical,Value engineering
Assistant Manager Market Data Analysis - Semiconductor Procurement,Daimler India Commercial Vehicles Ltd,Not disclosed,Bengaluru,"Qualifications: . Bachelors degree in Supply Chain Management, Engineering, Business Ad...",30+ Days Ago,Procurement,Supply chain,Semiconductor,Data analysis,Supply chain management,Simulation,Analytical,Value engineering
Clinical Data Analyst,NAVITAS LIFE SCIENCES,Not disclosed,"Chennai, Bengaluru",Leading a team and working independently from SAP with minimum guidance from the Biosta...,30+ Days Ago,SAS Macros,SAP,clinical development,Clinical research,Clinical Data Analyst,HTML,Life sciences,Management
"Data Analyst, IT PLM Platform",Allegion,Not disclosed,Bengaluru,Collaborate with stakeholders to understand business requirements and identify data a...,30+ Days Ago,PLM,Talent acquisition,Management systems,Product life cycle management,power bi,Data quality,data integrity,Data analytics
Finance Data and Business Analyst,Cargill,Not disclosed,Bengaluru,Bachelor s degree in a related field or equivalent experience . Minimum of two years of...,30+ Days Ago,Business Analyst,Reporting Analyst,data reporting,Analytical,Analyst II,Management,data visualization,Business intelligence
S&C Global Network - AI - Hi Tech - Data Science Sr. Analyst,Accenture,Not disclosed,"Hyderabad, Gurugram, Bengaluru",Bachelors or masters degree in computer science / MBA in a quant discipline in Data Sci...,2 Days Ago,erp,python,natural language processing,plm,crm,plaster,flooring,microsoft azure
Sr Data & Analytics Financial Systems Analyst,Kimberly-Clark Corporation,Not disclosed,Bengaluru,". Additionally, experience with Snowflake data lake solutions is required to manage and...",1 Day Ago,Material management,Career development,Process optimization,SAP,Analytical,Cash flow,Troubleshooting,Continuous improvement
Clinical Data Svs Sr Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualifications ...,1 Day Ago,data services,sas,clinical data management,cognos,clinical data,sae reconciliation,inform,medidata rave
Data Privacy Senior Analyst,DWS Group,Not disclosed,Bengaluru,Advise Service Officers of divisions and infrastructure functions on Data Protection re...,30+ Days Ago,Procurement,Assurance,Relationship building,German,Outsourcing,Risk management,Resource management,Monitoring
"Data Analyst- Python , SQL , -4+ Years - Pan India",Crescendo Global,Not disclosed,"Pune, Bengaluru, Delhi / NCR",An excellent opportunity for someone having atleast five years of experienceA person mu...,Just Now,Data Management,Asset Management,Hedge Funds,Investment Management,SQL,Python,Management,Asset
Data Analysis/ Statistical Analysis,Response Informatics,Not disclosed,Bengaluru,". Job Experience: Data Analysis/ Statistical Analysis, Data Profiling . Educational: B...",1 Day Ago,Data analysis,Operations research,Statistical analysis,Business analytics,Analytical,Cloud,Data mining,Server architecture
Principal Data Analyst - Product,gf,Not disclosed,Bengaluru,Receives technical guidance only on unusual or complex problems or issues 5+ years in d...,1 Day Ago,Product management,SAP,Data management,Business analytics,Data quality,Information technology,Monitoring,SQL
data analyst / Marketing analytics-- US MNC (Analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Gurugram, Bengaluru",Location: Bangalore . Notice: Immediate only Advance SQL knowledge preferred. familiar...,1 Day Ago,SQL,Business Intelligence,Hql,Analytical Skills,Data Extraction,Tableau,Advance Sql,Marketing Analytics
Data Analyst I Global Audit,Bread Financial,Not disclosed,Bengaluru,"Bachelor s Degree in Data Science, Analytics, Management Information Systems, Accountin...",2 Days Ago,Manager Internal Audit,Data analysis,Cisa,Data management,Analytical,Consulting,Risk management,Financial services
Data Analyst II,Akamai,15-20 Lacs PA,Remote,Required skills - Enhancing user experience and adoption and gathering feedback to cont...,1 Day Ago,SQL Development,Data Modeling,Tableau,Dashboard Development,Data Analytics,Power Bi,Data Analysis,Data Visualization
Senior Business Analyst - Data Analytics,Leading Client,Not disclosed,Bengaluru,Responsibilities :This role requires a person to support initiatives within a business ...,15 Days Ago,Data Analytics,Business Intelligence,R,Business Analyst,PostgreSQL,Data Warehousing,ETL,Redshift
Senior Analyst (Data/Product/Business),Epifi Technologies,Not disclosed,Bengaluru,"Analysts gain experience across product, tech, business and marketing functionsExperien...",30+ Days Ago,Automation,Data analysis,Data structures,QlikView,Multivariate analysis,Analytics,Financial services,SQL
Senior Lead - Business Analysis- Data,Mpower International Student Services,Not disclosed,Bengaluru,"Bachelors degree in Business Analysis, Information Technology, Computer Science, or a r...",30+ Days Ago,Loans,Business analysis,Financial inclusion,Data modeling,Data quality,Information technology,Analytics,SQL
Business Analyst - Patient Data,Axtria,Not disclosed,"Hybrid - Noida, Gurugram, Bengaluru","Have had extensive experience in working on Patient level datasets (IQVIA, Patient Supp...",22 Days Ago,Patient Level Datasets,IQVIA,Patient Hub,Business analysis,Patient care,Hub,Data analysis,Data
Lead Analytics Analyst / Data Scientist AFC,DWS Group,Not disclosed,Bengaluru,responsible for the implementation of Risk and Typology Coverage Assessments in the r...,30+ Days Ago,Analytical,analytics analyst,Finance,Money laundering,MS Office tools,German,Training and Development,Financial services
"Data Eng, Mgmt & Governance Sr Analyst",Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts. Skill required...,4 Days Ago,data management,sql,gcp,bigquery,etl,hive,python,data analysis
Data Analyst - Machine Learning - Service Based MNC,People Staffing Solutions,15-25 Lacs PA,Bengaluru,"We are looking for a skilled Data Analyst with expertise in Machine Learning (ML), Pyt...",30 Days Ago,Trade Promotion,Pricing Analytics,Machine Learning,Python,Data Analytics,Data analysis,Machine,Pricing
data analyst / data analytics-- US MNC (Analytics),US MNC (analytics,15-30 Lacs PA,"Hybrid - Gurugram, Bengaluru",Location: Bangalore . Notice: Immediate only Advance SQL knowledge preferred. familiar...,5 Days Ago,SQL,Business Intelligence,Hql,Analytical Skills,Data Extraction,Tableau,Advance Sql,Marketing Analytics
Clinical Data Analyst II,Parexel,Not disclosed,Bengaluru,Education: Bachelor s degree and / or other medical qualifications or relevant industry...,6 Days Ago,medical,data management,inform,sas,ich-gcp guidelines,edc,clinical data management,rave
Data Analyst II,VIA,Not disclosed,"Mumbai, Bengaluru",primarily for broadcast business . Bring structure to large quantities of data and make...,30+ Days Ago,Statistical programming,Telecom,Bfsi,Analytical,Consulting,Scheduling,Data mining,SQL
Supply Chain Reporting Data Analyst,Alcon Laboratories,Not disclosed,Bengaluru,"bachelors degree in Information Technology, Statistics, Computer Science, or Data Analy...",30+ Days Ago,Supply chain,SAP,SAS,Pharma,Analytical,Data quality,Troubleshooting,Information technology
Deputy Manager ESG Reporting Data Analyst,GSK India,Not disclosed,Bengaluru,"Basic Qualifications . bachelors degree in Mathematics, Statistics, Engineering, Inform...",30+ Days Ago,Procurement,Analytical,Budgeting,Data mining,Risk management,Operations,Monitoring,Auditing
Lead Data Analyst,Ipsos,Not disclosed,Bengaluru,"Proficiency in Python and SQL, including the ability to maintain reusable and modular c...",30+ Days Ago,Automation,Version control,GIT,Pharma,Consulting,Machine learning,Market research,Oncology
"Analyst, Data Science",Assimilate Solutions,Not disclosed,Bengaluru,The annual full time base salary range for this role is Bachelor s degree in data scien...,2 Days Ago,Training,data science,Staffing,Machine learning,Genetics,market data,Budgeting,Analytics
Data Processing Analyst,Large-Sized Firm in IT Services Sector,2.5-4 Lacs PA,"Hyderabad, Chennai, Bengaluru","BULK HIRING . FRESHERS OPENINGS . GRADUATE, UNDERGRADUATES, Diplama holders 2022, 23, 2...",2 Days Ago,Email Support,Back Office,Chat Process,Blended Process,Backend,Typing,Typing Speed,Non Voice Process
Data Scientist,IBM,Not disclosed,Bengaluru,Preferred Technical and Professional Expertise . Masters degree in Data Science Compute...,1 Day Ago,python,ibm cloud,microsoft azure,microservices,aws,advance sql,data analysis,data analytics
Data Scientist: Artificial Intelligence,IBM,Not disclosed,Bengaluru,Required Technical and Professional Expertise Resource should have 5-7 years of experie...,1 Day Ago,python,data analytics,artificial intelligence,tableau,ml,hive,algorithms,data analysis
Walk-in Any Fresher's - MNC's For MIS Data/Reporting/Executive/Analyst,Wisdom Bridge Consultants,2.5-3.5 Lacs PA,"Bangalore Rural, Ballari, Ilkal, Bengaluru, Bagalkot, Belgaum, Hungund, Siraguppa, Chikkodi","Interview Venue :Wisdom Bridge Management consultants singasandra, Hosur main Road Bang...",18 Days Ago,MIS Preparation,Power Bi,MIS Operations,Advanced Excel,MIS Reporting,Data Validation,Conditional Formatting,Data Extraction
Walk-in Any Fresher's - MNC's For MIS Data/Reporting/Executive/Analyst,Wisdom Bridge Consultants,2.5-3.5 Lacs PA,"Kolkata, Hyderabad, Pune, Ahmedabad, Chennai, Bengaluru, Delhi / NCR, Mumbai (All Areas)","Interview Venue :Wisdom Bridge Management consultants singasandra, Hosur main Road Bang...",17 Days Ago,MIS Preparation,Power Bi,MIS Operations,Advanced Excel,MIS Reporting,Data Validation,Conditional Formatting,Data Extraction
Senior IT Analyst I - Global Data and Analytics,Allegion,Not disclosed,Bengaluru,"Bachelor s degree in computer science, Data Science, Engineering, or a related fieldBas...",5 Days Ago,PLM,Computer science,Talent acquisition,Machine learning,Data quality,data integrity,data visualization,Analytics
Clinical Data Svs Sr Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Clinical Data Services - Clinical Database ProgrammingDesignation: Clin...,7 Days Ago,software testing,documentation,continuous delivery,debugging,api,continuous integration,data services,pharmaceutical
"Data Analyst/Data Slinger -SQL, asset management - 4+ years- PAN India",Crescendo Global Leadership Hiring India Private L Imited,Not disclosed,"Hybrid - Bangalore Rural, Pune, Delhi / NCR",Experience in Investment Analytics with strong knowledge of investment products includi...,12 Days Ago,Asset Management,SQL,Portfolio Management,Financial Products,Equity,Data Extraction,Data Analytics,ETL
Lead Data Analyst (SQL / Tableau) || 8+yrs,Emids Technologies,Not disclosed,"Hybrid - Noida, Hyderabad, Bengaluru",Role : Lead Data Analyst Exp : 8-12 yrs Loc : Bangalore / Hyderabad / Noida (Hybrid) De...,7 Days Ago,data warehousing,dbms,t-sql,research,sql,plsql,analytics,salesforce
