Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Application Tech Support Practitioner,Accenture,Not disclosed,Bengaluru,Project Role : Application Tech Support PractitionerProject Role Description : Act as t...,19 Days Ago,recovery,netbackup,installation,nextgen,dc,us healthcare,dbms,emr
Application Tech Support Practitioner,Accenture,Not disclosed,Bengaluru,Project Role : Application Tech Support PractitionerProject Role Description : Act as t...,19 Days Ago,recovery,netbackup,installation,nextgen,dc,us healthcare,dbms,emr
Application Lead,Accenture,Not disclosed,Bengaluru,"Project Role : Application LeadProject Role Description : Lead the effort to design, bu...",19 Days Ago,software testing,agile testing,etl testing,selenium,agile,uft,automation testing,manual testing
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role : Software Development EngineerProject Role Description : Analyze, design,...",19 Days Ago,software development,java,data governance,troubleshooting,requirement analysis,c#,python,css
Tech Delivery & Op Excellence Lead,Accenture,Not disclosed,Bengaluru,Project Role : Tech Delivery & Op Excellence LeadProject Role Description : Work with p...,19 Days Ago,risk compliance,project management,auditing,service delivery,operational excellence,risk management,operations management,team management
ESG - GTC,Capco,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",We are looking for a highly skilled ESG Subject Matter Expert (SME) with experience...,18 Days Ago,Delivery excellence,Senior management,Analytical,Project management,Management consulting,Issue resolution,Subject Matter Expert,Subject matter expertise
Engineer- Mechanical Component (FEA Analyst),Baker Hughes,Not disclosed,Bengaluru,Have Masters in Mechanical Engineering or other related discipline from premier institu...,18 Days Ago,Solid mechanics,FEA,ISO,Design review,Risk control,Ansys,FEA Analyst,Finite element analysis
Senior Project Leader,Infineon,Not disclosed,Bengaluru,At least 5 years of professional experience related including 3 yearsof leading project...,18 Days Ago,Electrical engineering,ASIC,Project management,WCS,IC design,Silicon,Project planning,Management
Project Manager,Infineon,Not disclosed,Bengaluru,"A degree in Electrical Engineering, Physics, Microelectronics orsimilar . At least 6 ye...",18 Days Ago,Electrical engineering,ASIC,Matrix,Project management,IC design,Silicon,Project planning,Management
Marcom Manager,Marriott,Not disclosed,Bengaluru,The Marketing and Communications Manager is part of an important team that creates a...,19 Days Ago,Hospitality,Content management,Public relations,advertising agency,Direct marketing,Email marketing,Social media,Account management
Senior Engineer Design,Infineon,Not disclosed,Bengaluru,"A Masters Degree in Electrical\/Electronic Engineering, Physics or equivalent field of ...",30+ Days Ago,Manager Quality Assurance,Analog,Circuit designing,Mixed signal,CAD,Tool design,Silicon,Physical design
DevOps Architect,Nokia,Not disclosed,Hybrid - Bengaluru,"Desirable to have experience with containerization technologies like Docker, Kubernetes...",19 Days Ago,DevOps,Jenkins,PowerShell,Docker,DevSecOps,OpenShift,CI/CD,AI/ML algorithms
DevOps Architect,Nokia,Not disclosed,Hybrid - Bengaluru,"Desirable to have experience with containerization technologies like Docker, Kubernetes...",19 Days Ago,DevOps,Jenkins,PowerShell,Yocto,groovy,Gerrit,CI/CD,Bash
TFL - Trade - NCT Professional,Deutsche Bank,Not disclosed,Bengaluru,Flexible to work in late night shiftsYour skills and experience Good understanding of l...,19 Days Ago,Trade Finance Operations,compliance,legal,operational risk management,credit,Finance Operation,Operational risk,Finance
Regulatory Operations Analyst,Deutsche Bank,Not disclosed,Bengaluru,Must be prepared to work in a shift in line with regions supported Power platform skill...,20 Days Ago,Regulatory Operations,Transaction Monitoring,operations management,operational risk management,cash operations,SWIFT,Cash Management,Risk
Model Risk Management - Senior Manager,Deloitte,Not disclosed,"Chennai, Gurugram, Bengaluru",The Team Regulatory & Legal ServicesWe help organizations in their efforts to achieve r...,20 Days Ago,Risk Management,FRM,Risk Planning,Model Risk Management,CQF,CFA,CRM,Management
HRT - UKG Implementation,Deloitte,Not disclosed,"Chennai, Gurugram, Bengaluru",The key skills required are as follows: . Bachelors Degree Masters in Human Resource Ma...,20 Days Ago,HR Service Delivery,functional specifications,HR Shared Services,data conversion,human capital,hr strategy,HR Transformation,business analysis
SAP -FICO-Manager,Pricewaterhouse Coopers Private Limited,Not disclosed,Bengaluru,"Responsibilities . As a Manager, you ll work as part of a team of problem solvers with ...",20 Days Ago,SAP CO,SAP,Asset accounting,SAP implementation,Project management,Management consulting,risk consulting,SAP FI
HSE Resource (Fitout Projects),CBRE,Not disclosed,Bengaluru,Minimum 2 years of experience required in construction industry with exposure in Inter...,19 Days Ago,fitout,safety,hse,Project,Resource,,,
Inviting Applications-Market Risk/Counterparty Credit Risk-Kol/GGN/BLR,Genpact,Not disclosed,"Hybrid - Bangalore/ Bengaluru, Kolkata, Gurgaon/ Gurugram",Domain Market Risk/Counter party credit RiskFunction: BCM – Data & Advanced AnalyticsL...,19 Days Ago,SAS,Model validation,market risk,counterparty credit risk,FRTB,SR 11-7,Stress Testing,R
Principal Engineer,GIC R&D Healthcare Company,Not disclosed,Hybrid - Bengaluru,"Bachelors or higher engineering degree in Electrical / Electronics, Bio-medical, or rel...",20 Days Ago,System Engineering,Embedded Systems,System Design,System Architecture,Engineering,Design,Architecture,System
Ecosystem Sourcing Analyst,Accenture,Not disclosed,Bengaluru,Cisco Renewal Manager Certification. You May Also Need:* Must be flexibile with work ho...,20 Days Ago,microsoft office suite,sales,sourcing,r,cisco,contract management,project management,c++
Service Management Lead,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,20 Days Ago,service management,itil framework,cloud native,incident management,scom,nagios,microsoft azure,problem management
Program/Project Management Lead,Accenture,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : 15 years full...,20 Days Ago,operations management,technical support,financial management,customer service,client servicing,it projects,service delivery,solution delivery
Manager - Senior Solution Architect - IT Infrastructure + Azure,Deloitte,Not disclosed,Bengaluru,You will be an experienced Solution Architect with the ability to interpret business fu...,20 Days Ago,Azure,cloud,solution designs,infrastructure architectures,IT infrastructure,networking,ITIL,IT service management
Application Lead,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,20 Days Ago,networking concepts,active directory management,vmware administration,protocols,windows operating system,vcenter server,security compliance,performance tuning
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",20 Days Ago,software development,digital signage,microsoft azure,networking,microsoft teams,c#,python,project management
Instructional Design - Consultant,Deloitte,Not disclosed,"Chennai, Gurugram, Bengaluru","Want to help clients overcome their people challenges, develop their change management ...",20 Days Ago,Instructional Design,Change Management,uPerform,UPK,SAP,Adobe Captivate,Workday,Articulate Storyline
Sr. Analyst - SAP OpenText VIM,Deloitte,Not disclosed,"Hyderabad, Pune, Bengaluru",Qualifications Required: Bachelors degree in Commerce or Computer Science or MBA / MCA ...,20 Days Ago,SAP OpenText VIM,OpenText VIM,scrum Methodology,Vendor Invoice Management,SAP AP process,VIM workflow scenarios,Analysis,Ap
Application Lead,Accenture,Not disclosed,Bengaluru,Minimum 5 year(s) of experience is required. Educational Qualification : Bachelors degr...,20 Days Ago,css,server side,salesforce marketing cloud,html,node.js,android,bootstrap,jquery
Operations Engineer,Accenture,Not disclosed,Bengaluru,Qualifications 15 years full time educationCandidate must be good in preparing technica...,20 Days Ago,networking concepts,vmware,disaster recovery,protocols,windows operating system,security compliance,kubernetes,cisco ucs
Operations Engineer,Accenture,Not disclosed,Bengaluru,Qualifications 15 years full time educationCandidate must be good in preparing technica...,20 Days Ago,networking concepts,vmware,disaster recovery,protocols,windows operating system,security compliance,kubernetes,cisco ucs
Application Lead,Accenture,Not disclosed,Bengaluru,Project Role :Application LeadProject Role Description :Must have skills :Informatica M...,20 Days Ago,data cleansing,data quality,data modeling,data governance,informatica mdm,c#,asp.net mvc,data management
Software Development Engineer,Accenture,Not disclosed,Bengaluru,Minimum 2 year(s) of experience is required. Educational Qualification : 15 years full ...,20 Days Ago,sap,java,system architecture,sap basis,sap basis administration,software development,microsoft azure,file system
Software Development Engineer,Accenture,Not disclosed,Bengaluru,Minimum 2 year(s) of experience is required. Educational Qualification : 15 years full ...,20 Days Ago,sap,performance tuning,angular,sap basis,sap basis administration,software development,oracle,dbms
Enterprise Technology Architect,Accenture,Not disclosed,Bengaluru,Project Role :Enterprise Technology ArchitectProject Role Description :Support sales te...,20 Days Ago,data management,oracle,oracle core hr,technology architecture,oracle cloud,oracle payroll,project management,program management
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",20 Days Ago,performance tuning,database administration,db administration,hana db,sap hana,software development,oracle,dbms
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",20 Days Ago,data services,microsoft azure,machine learning algorithms,statistics,data munging,algorithms,python,software development
HC- HRT SAP- Consultant (Technical/Functional),Deloitte,Not disclosed,"Chennai, Gurugram, Bengaluru",Deloitte is looking for candidates having functional experience in at least two of the ...,20 Days Ago,SAP,SuccessFactors,SAP HCM,LMS,HCM,Configuration,Process improvement,Employee Central
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",20 Days Ago,re framework,file processing,web technologies,uipath orchestrator,error handling,python,erp,microsoft - robotic process automation
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",20 Days Ago,re framework,file processing,web technologies,uipath orchestrator,error handling,python,erp,microsoft - robotic process automation
Program/Project Management Lead,Accenture,Not disclosed,Bengaluru,Minimum 15 year(s) of experience is required. Educational Qualification : 15 years full...,20 Days Ago,project management,byod,aad,autopilot,adfs,resource management,microsoft azure,technology solutions
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",20 Days Ago,sap popi,software engineering,api,sap,pi,seeburger,web services,sap cloud platform
