Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Senior Machine Learning Scientist,Xoom,Not disclosed,"Chennai, Bengaluru",Proven experience in solving open-ended business problems using data-science / ML/AI fr...,30+ Days Ago,Computer science,Usage,Statistical analysis,data science,Diversity and Inclusion,Finance,Machine learning,Wellness
Data Scientist,Hitachi Data Systems,Not disclosed,"Hyderabad, Pune, Chennai, Bengaluru",Deep Learning Proficiency: Hands-on experience with deep learning models and frameworks...,19 Days Ago,Computer science,Data analysis,Coding,Artificial Intelligence,Consulting,Machine learning,Equity,Apache
Data scientist / ML Engineer -- US MNC (analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Pune, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",17 Days Ago,Python,Tensorflow,Predictive Modeling,Model Risk,Artificial Intelligence,Neural Networks,ml flow,Risk Modeling
Data Scientist,Leading Client,Not disclosed,"Mumbai, Pune, Bengaluru",Collaborate with business stakeholders to understand analytical requirements and transl...,6 Days Ago,Data Science,Azure ML,Gen AI,R,cloud services,ML models,machine learning,Python
ICETS _Python AI/ML/ Data Scientist - Q2-FY-25,Infosys,Not disclosed,Bengaluru,"Responsibilities Writing effective, scalable code from scratch, .Integrating applicati...",19 Days Ago,artificial intelligence,python,platform architecture,python framework,unix,data management,web services,docker
Data scientist / ML Engineer -- US MNC (analytics),US MNC (analytics),15-30 Lacs PA,"Hybrid - Noida, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",19 Days Ago,Python,Tensorflow,Predictive Modeling,Model Risk,Artificial Intelligence,Neural Networks,ml flow,Risk Modeling
Data Scientist: Artificial Intelligence,IBM,Not disclosed,"Hyderabad, Bengaluru",Required Technical and Professional Expertise . 4+ years of experience as a Data Scient...,20 Days Ago,predictive analytics,machine learning,artificial intelligence,data science,machine learning algorithms,continuous integration,algorithms,python
Data Scientist,Wipro,Not disclosed,"Pune, Chennai, Bengaluru","As an expert in using Generative AI, particularly LLM models, and proficient in Python ...",25 Days Ago,architecting,python,natural language processing,sql,ml,algorithms,sql queries,nltk
TS - Data Scientist,Srivango,15-30 Lacs PA,"Hyderabad, Pune, Bengaluru",We have an Job opening for Data Scientist.,10 Days Ago,Data Scientist,Artificial Intelligence,Machine Learning,Intelligence,Machine,Data,TS,
Data Engineer,Accenture,Not disclosed,"Pune, Chennai, Bengaluru","Project Role :Data EngineerProject Role Description :Design, develop and maintain data ...",2 Days Ago,data analytics,data mining,data engineering,sql,data modeling,python,talend,presentation skills
Hiring Devops Engineer/Data Science Engineer,Jlci Infotech,14-24 Lacs PA,"Hyderabad, Pune, Bengaluru",Hiring Devops Engineer Azure/AWS 5 to 10 yr experience Terraform Good in ansible GCP Py...,1 Day Ago,Aws Cloud,Machine Learning,Azure Cloud,Ci/Cd,Cloud Infrastructure,Analytics,Deep Learning,Gcp Cloud
Research Scientist - Machine Learning Development - Java / C++ / Perl,Leading Client,Not disclosed,Bengaluru,"Research Scientist - Machine Learning Development - Java/C++/Perl/Python/R- PhD in CS, ...",23 Days Ago,Java,C++,R,Data Management,Data Mining,Perl,Data Modeling,Machine Learning
Senior Data Scientist,Conneqt Digital,Not disclosed,Bengaluru,ConneQt Digital is looking for Senior Data Scientist.Experience Level: 6+ Years.Locati...,Few Hours Ago,Data Science,Predictive Modeling,Advanced Analytics,Machine Learning,Python,Machine,Data,Analytics
Senior Manager Data Scientist,Axtria,27.5-42.5 Lacs PA,"Hybrid - Noida, Gurugram, Bengaluru","Minimum exp - 8-15yrs . Should be from Tier1 / Tier2 Colleges only (10th, 12th and Grad...",Just Now,Generative AI,Artificial Intelligence,langchain,Model Building,LlamaIndex,Predictive Modeling,Gen Ai,Natural Language Processing
Gen AI Transformation Developer,IBM,Not disclosed,Bengaluru,Your Role and ResponsibilitiesAre you interested in working in one of the most impactfu...,2 Days Ago,system programming,artificial intelligence,java,design patterns,agile methodology,python,c++,software development
Python ML Developer,Infosys,Not disclosed,Bengaluru,"MSc, MTech, MCA, BSc, BCA, BTech, Bachelor of Engineering . Service Line Analytical abi...",6 Days Ago,python,machine learning,debugging,software quality assurance,agile methodology,css,c,data processing
Developer (Data Scientist),Tata Technologies,Not disclosed,Bengaluru,"Experience with in machine learn ing frameworks such as tensorflow, keras torch or Onnx...",30+ Days Ago,continuous integration,kubernetes,cuda,python,natural language processing,neural networks,openshift,aws sagemaker
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",9 Days Ago,presentation skills,machine learning,aws lambda,aws,ml,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Minimum 12 year(s) of experience is required. Educational Qualification : 15 years full...,9 Days Ago,python,data science,machine learning algorithms,statistics,data munging,natural language processing,scikit-learn,big data technologies
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Minimum 7 year(s) of experience is required. Educational Qualification : 15 years full ...,10 Days Ago,presentation skills,machine learning,aws lambda,aws,ml,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,13 Days Ago,python,data science,machine learning algorithms,statistics,data munging,algorithms,natural language processing,scikit-learn
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,artificial intelligence,deep learning,ml algorithms,tensorflow,computer vision,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Minimum 15 year(s) of experience is required. Educational Qualification : 15 years full...,9 Days Ago,transformers,neural networks,software development methodologies,cloud computing platform,machine learning algorithms,c#,python,natural language processing
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,python,artificial intelligence,ml algorithms,computer vision,pytorch,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Machine Learning. Good to have skills : NATechnical Experience:NA,9 Days Ago,natural language processing,machine learning,artificial intelligence,deep learning,ml,image processing,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Technical Experience :A:End to end knowledge of Life Cycle of ML Model B:Use of Python ...,9 Days Ago,python,machine learning,deep learning,etl,ml,image processing,chatbot,c++
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Must have skills : Machine Learning. Good to have skills : NAMinimum 8 year(s) of exper...,9 Days Ago,python,pyspark,machine learning,mysql,etl,hive,chatbot,vertica
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",9 Days Ago,python,natural language processing,microsoft azure,pipeline,data munging,image processing,chatbot,c++
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Good To Have Skills:Experience with Natural Language Processing (NLP), Big Data technol...",9 Days Ago,natural language processing,big data technologies,machine learning,computer vision,data munging,image processing,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Good To Have Skills:Experience with Natural Language Processing (NLP), Big Data technol...",9 Days Ago,natural language processing,big data technologies,machine learning,computer vision,data munging,image processing,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",9 Days Ago,natural language processing,artificial intelligence,deep learning,java,cloud computing,image processing,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",9 Days Ago,python,natural language processing,microsoft azure,pipeline,data munging,image processing,chatbot,c++
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,algorithms,artificial intelligence,process control,value engineering,statistics,image processing,chatbot,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role Description : Develops applications and systems that utilize AI to improve...,9 Days Ago,python,natural language processing,nltk,r,solr,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",9 Days Ago,chatbot,natural language processing,artificial intelligence,deep learning,ml,image processing,python,c++
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Experience with AI infrastructure, including data pipelines, model training and deploym...",9 Days Ago,chatbot,natural language processing,neural networks,docker,deep learning,kubernetes,algorithms,python
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,machine learning,artificial intelligence,deep learning,machine learning algorithms,ml,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,machine learning,artificial intelligence,deep learning,machine learning algorithms,ml,image processing,algorithms,chatbot
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,python,machine learning,machine learning algorithms,statistics,data munging,algorithms,natural language processing,scikit-learn
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,machine learning,aws lambda,machine learning algorithms,aws,statistics,scikit-learn,microsoft azure,power bi
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,Project Role :AI / ML EngineerProject Role Description :Develops applications and syste...,9 Days Ago,python,machine learning,machine learning algorithms,statistics,data munging,algorithms,natural language processing,scikit-learn
